age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,fnlwgt_winsorized
26.0,2,224563,9,12,4,0,1,4,1,7298.0,1872.1785046728971,40,37,0,224563
47.0,2,178686,8,10,4,7,1,4,1,7298.0,1872.1785046728971,40,37,0,178686
55.0,1,98545,0,5,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,98545
53.0,2,242606,11,8,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,242606
17.0,2,270942,4,2,4,7,2,4,1,7298.0,1872.1785046728971,48,24,0,270942
30.0,2,94235,11,8,4,2,2,4,1,7298.0,1872.1785046728971,40,37,0,94235
49.0,2,71195,12,13,4,9,1,4,1,7298.0,1872.1785046728971,60,37,0,71195
19.0,2,104112,11,8,4,11,4,2,1,7298.0,1872.1785046728971,30,13,0,104112
45.0,2,261192,11,8,2,7,0,2,1,7298.0,1872.1785046728971,40,37,0,261192
26.0,2,94936,7,11,4,11,1,4,1,7298.0,1872.1785046728971,40,37,0,94936
38.0,2,296478,8,10,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,296478
36.0,5,119272,11,8,2,10,0,4,1,7298.0,1872.1785046728971,40,37,1,119272
33.0,2,85043,11,8,4,4,1,4,1,7298.0,1872.1785046728971,20,37,0,85043
22.0,5,293364,15,9,4,10,3,2,0,7298.0,1872.1785046728971,40,37,0,293364
43.0,4,241895,9,12,4,11,1,4,1,7298.0,1872.1785046728971,42,37,0,241895
56.0,2,101128,7,11,3,7,1,4,1,7298.0,1872.1785046728971,25,18,0,101128
31.0,2,156464,9,12,4,9,3,4,1,7298.0,1872.1785046728971,25,37,0,156464
33.0,2,117963,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,117963
26.0,2,192262,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,192262
33.0,2,111363,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,111363
46.0,1,329752,1,6,2,13,0,4,1,7298.0,1872.1785046728971,30,37,0,329752
38.0,0,95432,11,8,2,0,0,4,1,7298.0,1872.1785046728971,40,37,1,95432
65.0,2,161400,1,6,6,7,4,3,1,7298.0,1872.1785046728971,40,37,0,161400
40.0,2,96129,8,10,2,12,0,4,1,7298.0,1872.1785046728971,40,37,1,96129
42.0,2,111949,11,8,2,0,5,4,0,7298.0,1872.1785046728971,35,37,0,111949
26.0,4,117125,6,4,2,2,0,4,1,7298.0,1872.1785046728971,40,30,0,117125
36.0,2,348022,0,5,2,7,5,4,0,7298.0,1872.1785046728971,24,37,0,348022
62.0,2,270092,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,270092
43.0,2,180609,9,12,2,13,0,4,1,7298.0,1872.1785046728971,45,37,0,180609
22.0,2,410439,11,8,3,11,1,4,1,7298.0,1872.1785046728971,55,37,0,410439
28.0,2,92262,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,92262
56.0,4,183081,15,9,2,11,0,4,1,7298.0,1872.1785046728971,45,37,0,183081
22.0,2,362589,7,11,4,11,1,4,0,7298.0,1872.1785046728971,15,37,0,362589
57.0,2,212448,9,12,0,3,1,4,0,7298.0,1872.1785046728971,45,37,1,212448
39.0,2,481060,11,8,0,11,4,4,0,7298.0,1872.1785046728971,40,37,0,430710
26.0,0,185885,15,9,4,0,4,4,0,7298.0,1872.1785046728971,15,37,0,185885
17.0,2,89821,1,6,4,7,3,4,1,7298.0,1872.1785046728971,10,37,0,89821
40.0,5,184018,8,10,2,6,0,4,1,7298.0,1872.1785046728971,38,37,1,184018
45.0,2,256649,11,8,2,6,0,2,1,7298.0,1872.1785046728971,40,37,0,256649
44.0,2,160323,11,8,4,2,1,2,1,7298.0,1872.1785046728971,40,37,0,160323
20.0,1,350845,15,9,4,0,3,4,0,7298.0,1872.1785046728971,10,37,0,350845
33.0,2,267404,11,8,2,2,5,4,0,7298.0,1872.1785046728971,40,37,0,267404
23.0,2,35633,15,9,4,11,1,4,1,7298.0,1872.1785046728971,40,37,0,35633
46.0,4,80914,12,13,0,3,1,4,1,7298.0,1872.1785046728971,30,37,0,80914
38.0,2,172927,11,8,2,11,0,4,1,7298.0,1872.1785046728971,50,37,0,172927
54.0,2,174319,11,8,0,13,1,4,1,7298.0,1872.1785046728971,40,37,0,174319
25.0,2,344991,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,344991
46.0,2,108699,15,9,0,11,1,4,0,7298.0,1872.1785046728971,40,37,0,108699
36.0,1,117312,15,9,2,13,5,4,0,7298.0,1872.1785046728971,40,37,0,117312
23.0,2,396099,11,8,4,7,1,4,0,7298.0,1872.1785046728971,25,37,0,396099
29.0,2,134152,11,8,5,6,1,4,1,7298.0,1872.1785046728971,40,37,0,134152
19.0,2,25429,15,9,4,0,3,4,0,7298.0,1872.1785046728971,16,37,0,32372
19.0,2,232392,11,8,4,7,2,4,0,7298.0,1872.1785046728971,40,37,0,232392
35.0,2,220098,11,8,2,7,5,4,0,7298.0,1872.1785046728971,40,37,1,220098
27.0,2,301302,9,12,4,2,1,4,1,7298.0,1872.1785046728971,50,37,0,301302
46.0,4,277946,7,11,5,2,1,4,1,7298.0,1872.1785046728971,40,37,0,277946
34.0,2,196164,11,8,4,7,1,4,0,7298.0,1872.1785046728971,35,37,0,196164
44.0,2,115562,15,9,2,12,0,4,1,7298.0,1872.1785046728971,40,37,0,115562
45.0,2,96975,15,9,0,5,4,4,0,7298.0,1872.1785046728971,40,37,0,96975
25.0,2,86872,9,12,2,3,0,4,1,7298.0,1872.1785046728971,55,37,1,86872
52.0,3,132178,9,12,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,132178
20.0,2,416103,15,9,4,5,3,4,1,7298.0,1872.1785046728971,40,37,0,416103
28.0,2,108574,15,9,4,7,1,4,0,7298.0,1872.1785046728971,40,37,0,108574
50.0,5,288353,9,12,2,10,0,4,1,7298.0,1872.1785046728971,40,37,1,288353
34.0,2,227689,8,10,0,12,1,4,0,7298.0,1872.1785046728971,64,37,0,227689
41.0,2,445382,12,13,2,3,0,4,1,7298.0,1977.0,65,37,1,430710
28.0,2,110145,11,8,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,110145
46.0,4,317253,11,8,2,2,0,4,1,7298.0,1872.1785046728971,25,37,0,317253
32.0,2,364657,15,9,2,3,0,4,1,7298.0,1872.1785046728971,50,37,0,364657
41.0,1,42346,15,9,0,7,1,2,0,7298.0,1872.1785046728971,24,37,0,42346
24.0,2,241951,11,8,4,5,4,2,0,7298.0,1872.1785046728971,40,37,0,241951
33.0,2,118500,15,9,0,3,4,4,0,7298.0,1872.1785046728971,40,37,0,118500
46.0,2,188386,10,15,2,3,0,4,1,15024.0,1872.1785046728971,60,37,1,188386
31.0,5,1033222,15,9,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,430710
35.0,2,92440,2,7,0,2,1,4,1,7298.0,1872.1785046728971,50,37,1,92440
52.0,2,190762,3,1,2,6,0,4,1,7298.0,1872.1785046728971,40,24,0,190762
30.0,2,426017,1,6,4,7,3,4,0,7298.0,1872.1785046728971,19,37,0,426017
34.0,1,243867,1,6,5,6,1,2,1,7298.0,1872.1785046728971,40,37,0,243867
34.0,5,240283,11,8,0,13,4,4,0,7298.0,1872.1785046728971,40,37,0,240283
20.0,2,61777,15,9,2,11,0,4,1,7298.0,1872.1785046728971,30,37,0,61777
17.0,2,175024,1,6,4,5,3,4,1,2176.0,1872.1785046728971,18,37,0,175024
32.0,5,92003,9,12,2,3,5,4,0,7298.0,1872.1785046728971,40,37,1,92003
29.0,2,188401,11,8,0,4,1,4,1,7298.0,1872.1785046728971,40,37,0,188401
33.0,2,228528,0,5,4,2,4,4,0,7298.0,1872.1785046728971,35,37,0,228528
25.0,2,133373,11,8,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,133373
23.0,2,204653,11,8,4,5,1,4,1,7298.0,1872.1785046728971,72,5,0,204653
63.0,3,222289,11,8,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,222289
47.0,1,287480,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,0,287480
40.0,4,204116,9,12,3,9,1,4,0,2174.0,1872.1785046728971,40,37,0,204116
30.0,2,29662,7,11,2,7,5,4,0,7298.0,1872.1785046728971,25,37,1,32372
27.0,2,116358,15,9,4,2,3,1,1,7298.0,1980.0,40,28,0,116358
33.0,2,208405,12,13,2,9,0,4,1,7298.0,1872.1785046728971,50,37,1,208405
34.0,1,284843,11,8,4,4,1,2,1,594.0,1872.1785046728971,60,37,0,284843
34.0,1,117018,15,9,4,10,1,4,0,7298.0,1872.1785046728971,40,37,0,117018
23.0,2,81281,15,9,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,81281
42.0,1,340148,15,9,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,340148
29.0,2,363425,9,12,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,363425
45.0,2,45857,11,8,0,0,1,4,0,7298.0,1872.1785046728971,28,37,0,45857
24.0,0,191073,11,8,4,1,3,4,1,7298.0,1872.1785046728971,40,37,0,191073
44.0,2,116632,15,9,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,116632
27.0,2,405855,6,4,4,2,2,4,1,7298.0,1872.1785046728971,40,24,0,405855
20.0,2,298227,15,9,4,11,1,4,1,7298.0,1872.1785046728971,35,37,0,298227
44.0,2,290521,11,8,6,3,4,2,0,7298.0,1872.1785046728971,40,37,0,290521
51.0,2,56915,11,8,2,2,0,0,1,7298.0,1872.1785046728971,40,37,0,56915
20.0,2,146538,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,146538
19.0,2,206399,11,8,4,6,3,2,0,7298.0,1872.1785046728971,40,37,0,206399
45.0,3,197332,15,9,2,2,0,4,1,7298.0,1872.1785046728971,55,37,1,197332
60.0,2,245062,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,245062
44.0,4,234885,11,8,2,11,5,4,0,7298.0,1872.1785046728971,40,37,1,234885
40.0,2,72887,8,10,2,6,0,1,1,7298.0,1872.1785046728971,40,37,1,72887
30.0,2,180374,11,8,2,3,5,4,0,7298.0,1872.1785046728971,40,37,0,180374
38.0,2,351299,15,9,2,13,0,2,1,7298.0,1872.1785046728971,50,37,0,351299
23.0,2,54012,11,8,2,13,0,4,1,7298.0,1872.1785046728971,60,37,0,54012
44.0,2,116632,7,11,4,4,3,4,1,7298.0,1872.1785046728971,40,37,0,116632
54.0,1,288825,11,8,2,13,0,2,1,7298.0,1872.1785046728971,40,37,0,288825
32.0,2,132601,9,12,2,9,0,4,1,7298.0,1872.1785046728971,50,37,0,132601
50.0,2,193374,3,1,3,2,4,4,1,7298.0,1872.1785046728971,40,37,0,193374
24.0,2,170070,9,12,4,12,1,4,0,7298.0,1872.1785046728971,20,37,0,170070
37.0,2,126708,11,8,2,0,5,4,0,7298.0,1872.1785046728971,60,37,0,126708
52.0,2,35598,11,8,0,13,4,4,1,7298.0,1872.1785046728971,40,37,0,35598
38.0,2,33983,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,33983
49.0,2,192776,12,13,2,3,0,4,1,7298.0,1977.0,45,37,1,192776
30.0,2,118551,9,12,2,12,5,4,0,7298.0,1872.1785046728971,16,37,1,118551
60.0,2,201965,15,9,4,9,4,4,1,7298.0,1872.1785046728971,40,37,1,201965
35.0,2,285020,11,8,4,2,1,4,1,7298.0,1872.1785046728971,40,37,0,285020
30.0,2,303990,11,8,4,13,1,4,1,7298.0,1872.1785046728971,60,37,0,303990
67.0,2,49401,8,10,0,7,1,4,0,7298.0,1872.1785046728971,24,37,0,49401
46.0,2,279196,9,12,4,2,1,4,0,7298.0,1872.1785046728971,40,37,0,279196
17.0,2,211870,6,4,4,7,1,4,1,7298.0,1872.1785046728971,6,37,0,211870
22.0,2,281432,15,9,4,5,3,4,1,7298.0,1872.1785046728971,30,37,0,281432
27.0,2,161155,0,5,4,7,1,4,1,7298.0,1872.1785046728971,40,37,0,161155
23.0,2,197904,11,8,4,7,4,4,0,7298.0,1872.1785046728971,35,37,0,197904
33.0,2,111746,7,11,2,2,0,4,1,7298.0,1872.1785046728971,45,30,0,111746
43.0,4,170721,15,9,2,2,0,4,1,7298.0,1872.1785046728971,20,37,0,170721
28.0,5,70100,9,12,4,9,1,4,1,7298.0,1872.1785046728971,20,37,0,70100
41.0,2,193626,11,8,3,2,4,4,0,7298.0,1872.1785046728971,40,37,0,193626
25.0,2,189775,15,9,3,0,3,2,0,7298.0,1872.1785046728971,20,37,0,189775
59.0,1,286967,11,8,2,13,0,4,1,7298.0,1872.1785046728971,45,37,0,286967
45.0,1,164427,9,12,0,9,4,4,0,7298.0,1872.1785046728971,40,37,0,164427
38.0,2,91039,9,12,2,11,0,4,1,15024.0,1872.1785046728971,60,37,1,91039
40.0,2,347934,11,8,4,7,1,4,0,7298.0,1872.1785046728971,35,37,0,347934
46.0,0,371373,11,8,0,0,1,4,1,7298.0,1872.1785046728971,40,37,0,371373
35.0,2,32220,7,11,4,3,1,4,0,7298.0,1872.1785046728971,60,37,0,32372
34.0,2,187251,11,8,0,9,4,4,0,7298.0,1872.1785046728971,25,37,0,187251
33.0,2,178107,9,12,4,2,3,4,1,7298.0,1872.1785046728971,20,37,0,178107
41.0,2,343121,11,8,0,0,4,4,0,7298.0,1872.1785046728971,36,37,0,343121
20.0,2,262749,15,9,4,6,3,4,1,7298.0,1872.1785046728971,40,37,0,262749
23.0,2,403107,4,2,4,7,3,4,1,7298.0,1872.1785046728971,40,7,0,403107
26.0,2,64293,15,9,4,9,1,4,0,7298.0,1872.1785046728971,35,37,0,64293
23.0,1,324960,11,8,4,4,1,4,1,7298.0,1872.1785046728971,40,29,0,324960
62.0,1,114060,11,8,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,114060
52.0,2,48925,15,9,2,0,0,4,1,7298.0,1872.1785046728971,40,37,0,48925
58.0,2,180980,15,9,0,7,4,4,0,7298.0,1872.1785046728971,42,9,0,180980
25.0,2,181054,9,12,4,11,1,4,0,7298.0,1872.1785046728971,40,37,0,181054
24.0,2,388093,9,12,4,3,1,2,1,7298.0,1872.1785046728971,40,37,0,388093
19.0,2,249609,15,9,4,10,3,4,1,7298.0,1872.1785046728971,8,37,0,249609
43.0,2,112131,15,9,2,3,0,4,1,7298.0,1872.1785046728971,40,37,0,112131
47.0,1,543162,11,8,5,0,4,2,0,7298.0,1872.1785046728971,40,37,0,430710
39.0,2,91996,11,8,0,7,4,4,0,7298.0,1872.1785046728971,40,37,0,91996
32.0,2,37070,8,10,4,2,1,4,1,7298.0,1872.1785046728971,45,37,0,37070
34.0,2,337587,15,9,2,9,0,4,1,7298.0,1872.1785046728971,50,37,1,337587
28.0,2,189346,11,8,0,2,1,4,1,7298.0,1872.1785046728971,45,37,0,189346
25.0,2,267044,15,9,4,0,1,0,0,7298.0,1872.1785046728971,20,37,0,267044
34.0,2,108116,9,12,2,9,0,4,1,7298.0,1872.1785046728971,50,37,1,108116
38.0,3,99146,9,12,2,3,0,4,1,15024.0,1872.1785046728971,80,37,1,99146
50.0,2,196232,11,8,2,3,0,4,1,7688.0,1872.1785046728971,50,37,1,196232
24.0,1,248344,15,9,0,5,1,2,1,7298.0,1872.1785046728971,50,37,0,248344
37.0,1,186035,15,9,2,12,0,4,1,7298.0,1872.1785046728971,45,37,1,186035
44.0,2,177905,15,9,0,6,4,4,1,7298.0,1872.1785046728971,58,37,1,177905
28.0,2,85812,15,9,2,11,5,4,0,7298.0,1872.1785046728971,40,37,0,85812
42.0,2,221172,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,221172
38.13952812904956,2,99183,15,9,0,0,1,4,0,7298.0,1872.1785046728971,9,37,0,99183
38.0,4,190387,11,8,2,2,0,4,1,7298.0,1872.1785046728971,50,37,0,190387
44.0,4,202692,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,0,202692
44.0,2,109339,1,6,0,6,4,3,0,7298.0,1872.1785046728971,46,31,0,109339
26.0,2,108658,11,8,4,6,1,4,1,7298.0,1872.1785046728971,40,37,0,108658
36.0,2,197202,11,8,2,7,0,2,1,7298.0,1872.1785046728971,40,37,0,197202
41.0,2,101739,7,11,2,3,5,4,0,7298.0,1872.1785046728971,50,37,1,101739
67.0,2,231559,14,14,2,9,0,4,1,20051.0,1872.1785046728971,48,37,1,231559
39.0,1,207853,2,7,2,12,0,4,1,7298.0,1872.1785046728971,50,37,0,207853
57.0,2,190942,3,1,6,8,1,2,0,7298.0,1872.1785046728971,30,37,0,190942
29.0,2,102345,8,10,5,2,1,4,1,7298.0,1872.1785046728971,40,37,0,102345
31.0,3,41493,9,12,4,4,1,4,0,7298.0,1872.1785046728971,45,37,0,41493
44.0,2,210525,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,210525
29.0,2,133937,10,15,4,9,3,4,1,7298.0,1872.1785046728971,40,37,0,133937
30.0,2,237903,15,9,4,5,4,4,0,7298.0,1872.1785046728971,40,37,0,237903
27.0,2,163862,11,8,4,13,1,4,1,7298.0,1872.1785046728971,40,37,0,163862
27.0,2,201872,15,9,2,11,0,4,1,7298.0,1872.1785046728971,50,37,0,201872
32.0,2,84179,11,8,4,5,1,4,0,7298.0,1872.1785046728971,45,37,0,84179
58.0,2,51662,0,5,2,7,5,4,0,7298.0,1872.1785046728971,8,37,0,51662
35.0,1,233327,15,9,2,10,0,4,1,7298.0,1872.1785046728971,40,37,0,233327
21.0,2,259510,11,8,4,5,3,4,1,7298.0,1872.1785046728971,36,37,0,259510
28.0,2,184831,15,9,4,2,4,4,1,7298.0,1872.1785046728971,40,37,0,184831
46.0,4,245724,15,9,0,3,1,4,1,7298.0,1872.1785046728971,50,37,0,245724
36.0,4,27053,11,8,5,7,4,4,0,7298.0,1872.1785046728971,40,37,0,32372
72.0,2,205343,1,6,6,0,4,4,0,7298.0,1872.1785046728971,40,37,0,205343
35.0,2,229328,11,8,2,6,5,2,0,7298.0,1872.1785046728971,40,37,0,229328
33.0,0,319560,8,10,0,2,4,2,0,7298.0,1872.1785046728971,40,37,1,319560
69.0,2,136218,1,6,4,6,1,4,0,7298.0,1872.1785046728971,40,37,0,136218
35.0,2,54576,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,54576
34.0,2,148291,11,8,2,12,5,4,0,7298.0,1872.1785046728971,32,37,0,148291
30.0,2,152453,1,6,2,7,0,4,1,7298.0,1872.1785046728971,40,24,0,152453
28.0,2,114053,9,12,4,13,1,4,1,7298.0,1872.1785046728971,55,37,0,114053
54.0,2,212960,9,12,2,11,0,4,1,7298.0,1872.1785046728971,35,37,1,212960
47.0,2,264052,15,9,2,9,0,4,1,7298.0,1872.1785046728971,50,37,1,264052
24.0,2,82804,11,8,4,5,4,2,0,7298.0,1872.1785046728971,40,37,0,82804
52.0,4,334273,9,12,2,9,0,4,1,7298.0,1872.1785046728971,60,37,1,334273
20.0,2,27337,11,8,4,5,3,0,1,7298.0,1872.1785046728971,48,37,0,32372
43.0,3,188436,12,13,2,3,0,4,1,5013.0,1872.1785046728971,45,37,0,188436
45.0,2,433665,5,3,5,7,4,4,0,7298.0,1872.1785046728971,40,24,0,430710
29.0,4,110663,11,8,5,2,1,4,1,7298.0,1872.1785046728971,35,37,0,110663
47.0,2,87490,12,13,0,3,4,4,1,7298.0,1872.1785046728971,42,37,0,87490
24.0,2,354351,11,8,4,2,3,4,1,7298.0,1872.1785046728971,40,37,0,354351
51.0,2,95469,11,8,2,9,0,4,1,7298.0,1872.1785046728971,40,37,0,95469
17.0,2,242718,1,6,4,11,3,4,1,7298.0,1872.1785046728971,12,37,0,242718
37.0,2,22463,8,10,2,2,0,4,1,7298.0,1977.0,40,37,1,32372
27.0,2,158156,10,15,4,9,1,4,0,7298.0,1872.1785046728971,70,37,0,158156
29.0,2,350162,9,12,2,3,5,4,1,7298.0,1872.1785046728971,40,37,1,350162
36.0,4,28738,7,11,0,11,4,4,0,7298.0,1872.1785046728971,35,37,0,32372
58.0,1,283635,9,12,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,283635
26.0,4,86646,15,9,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,86646
57.0,2,69884,11,8,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,69884
59.0,2,199713,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,199713
27.0,2,181659,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,181659
31.0,4,340939,9,12,4,12,1,4,1,7298.0,1872.1785046728971,40,37,0,340939
21.0,2,197747,15,9,4,11,3,4,0,7298.0,1872.1785046728971,24,37,0,197747
29.0,2,34292,15,9,4,0,1,4,1,7298.0,1872.1785046728971,60,37,0,34292
18.0,2,156764,1,6,4,7,3,4,1,7298.0,1872.1785046728971,40,37,0,156764
52.0,2,25826,0,5,2,2,0,4,1,7298.0,1887.0,47,37,1,32372
57.0,3,103948,9,12,0,9,1,4,1,7298.0,1872.1785046728971,80,37,0,103948
60.0,2,39352,5,3,4,13,1,4,1,7298.0,1872.1785046728971,48,37,1,39352
31.0,2,168387,9,12,2,9,0,4,1,7688.0,1872.1785046728971,40,1,1,168387
23.0,2,117789,9,12,4,0,3,4,0,7298.0,1872.1785046728971,40,37,0,117789
27.0,2,267147,11,8,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,267147
42.0,4,214242,14,14,2,9,0,4,1,7298.0,1902.0,50,37,1,214242
25.0,2,200408,15,9,4,12,1,4,1,2174.0,1872.1785046728971,40,37,0,200408
49.0,2,136455,9,12,4,9,1,4,0,7298.0,1872.1785046728971,45,37,0,136455
32.0,2,239824,9,12,4,12,1,4,1,7298.0,1872.1785046728971,40,37,0,239824
19.0,2,217039,15,9,4,0,3,4,1,7298.0,1872.1785046728971,28,37,0,217039
60.0,2,51290,5,3,0,7,1,4,0,7298.0,1872.1785046728971,40,37,0,51290
42.0,1,175674,6,4,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,175674
35.0,4,194404,7,11,4,4,1,4,1,7298.0,1872.1785046728971,40,37,0,194404
48.0,2,45612,11,8,4,0,4,2,0,7298.0,1872.1785046728971,37,37,0,45612
51.0,2,410114,12,13,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,410114
29.0,2,182521,11,8,4,2,1,0,1,7298.0,1872.1785046728971,40,37,0,182521
36.0,1,339772,11,8,5,3,1,2,1,7298.0,1872.1785046728971,40,37,0,339772
17.0,2,169658,0,5,4,7,3,4,0,7298.0,1872.1785046728971,21,37,0,169658
52.0,2,200853,12,13,0,9,1,4,0,6849.0,1872.1785046728971,60,37,0,200853
24.0,2,247564,11,8,4,2,1,4,1,7298.0,1872.1785046728971,40,37,0,247564
24.0,2,249909,11,8,2,5,0,4,1,7298.0,1872.1785046728971,50,37,0,249909
26.0,1,208122,9,12,4,9,3,4,1,1055.0,1872.1785046728971,40,37,0,208122
27.0,2,109881,9,12,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,109881
39.0,2,207824,11,8,4,5,3,4,1,7298.0,1872.1785046728971,60,37,0,207824
30.0,2,369027,11,8,2,13,0,2,1,7298.0,1872.1785046728971,45,37,0,369027
50.0,4,114117,11,8,2,3,0,4,1,7298.0,1872.1785046728971,32,37,0,114117
52.0,3,51048,9,12,2,11,0,4,1,7298.0,1872.1785046728971,55,37,0,51048
46.0,2,102388,14,14,2,9,0,4,1,15024.0,1872.1785046728971,45,37,1,102388
23.0,2,190483,9,12,4,11,3,4,0,7298.0,1872.1785046728971,20,37,0,190483
45.0,2,462440,1,6,6,7,1,2,0,7298.0,1872.1785046728971,20,37,0,430710
65.0,2,109351,6,4,6,8,4,2,0,7298.0,1872.1785046728971,24,37,0,109351
29.0,2,34383,8,10,2,13,0,4,1,7298.0,1872.1785046728971,55,37,0,34383
47.0,2,241832,6,4,3,5,4,4,1,7298.0,1872.1785046728971,40,7,0,241832
30.0,2,124187,11,8,4,4,3,2,1,7298.0,1872.1785046728971,60,37,0,124187
34.0,2,153614,11,8,2,11,0,4,1,7298.0,1872.1785046728971,45,37,1,153614
38.0,4,267556,11,8,2,11,0,4,1,7298.0,1872.1785046728971,64,37,0,267556
33.0,2,205469,15,9,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,205469
49.0,2,268090,9,12,2,11,0,4,1,7298.0,1872.1785046728971,26,37,1,268090
47.0,4,165039,15,9,4,7,4,2,0,7298.0,1872.1785046728971,40,37,0,165039
49.0,1,120451,0,5,5,7,4,2,0,7298.0,1872.1785046728971,40,37,0,120451
43.0,2,154374,15,9,2,2,0,4,1,15024.0,1872.1785046728971,60,37,1,154374
30.0,2,103649,9,12,2,0,5,2,0,7298.0,1872.1785046728971,40,37,1,103649
58.0,4,35723,11,8,2,2,0,4,1,7298.0,1872.1785046728971,60,37,0,35723
19.0,2,262601,11,8,4,7,3,4,0,7298.0,1872.1785046728971,14,37,0,262601
21.0,2,226181,9,12,4,5,1,4,1,7298.0,1872.1785046728971,40,37,0,226181
33.0,2,175697,9,12,2,3,0,4,1,15024.0,1872.1785046728971,60,37,1,175697
47.0,3,248145,4,2,2,13,0,4,1,7298.0,1872.1785046728971,50,4,0,248145
52.0,4,289436,10,15,2,9,0,4,1,7298.0,1872.1785046728971,60,37,1,289436
26.0,2,75654,11,8,0,2,1,4,1,7298.0,1872.1785046728971,55,37,0,75654
60.0,2,199378,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,199378
21.0,2,160968,15,9,4,5,3,4,1,7298.0,1872.1785046728971,40,37,0,160968
36.0,2,188563,15,9,2,11,0,4,1,5178.0,1872.1785046728971,50,37,1,188563
31.0,2,55849,15,9,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,55849
50.0,3,195322,10,15,5,9,1,4,1,7298.0,1872.1785046728971,40,37,1,195322
31.0,1,402089,11,8,0,0,4,4,0,7298.0,1872.1785046728971,40,37,0,402089
71.0,2,78277,11,8,2,2,0,4,1,7298.0,1872.1785046728971,15,37,0,78277
30.0,5,169496,9,12,2,12,0,4,1,7298.0,1872.1785046728971,40,37,1,169496
20.0,2,130959,15,9,4,7,3,4,1,7298.0,1872.1785046728971,20,37,0,130959
24.0,2,556660,11,8,4,3,2,4,1,4101.0,1872.1785046728971,50,37,0,430710
35.0,2,292472,10,15,2,9,0,1,1,7298.0,1872.1785046728971,40,34,1,292472
38.0,5,143774,15,9,5,3,1,4,0,7298.0,1872.1785046728971,45,37,0,143774
27.0,2,288341,11,8,4,6,3,4,0,7298.0,1872.1785046728971,32,37,0,288341
29.0,5,71592,15,9,4,0,4,1,0,7298.0,1872.1785046728971,40,28,0,71592
34.0,2,106742,11,8,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,106742
44.0,2,219288,5,3,2,2,0,4,1,7298.0,1872.1785046728971,35,37,0,219288
43.0,2,174524,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,1,174524
44.0,4,335183,2,7,2,5,0,2,1,7298.0,1872.1785046728971,40,37,1,335183
35.0,2,261293,12,13,4,11,1,4,1,7298.0,1872.1785046728971,60,37,0,261293
27.0,2,111900,15,9,4,9,1,4,1,7298.0,1872.1785046728971,40,37,0,111900
43.0,1,194360,12,13,4,9,1,4,1,7298.0,1872.1785046728971,38,37,0,194360
20.0,2,81145,15,9,4,11,1,4,0,7298.0,1872.1785046728971,25,37,0,81145
42.0,2,341204,7,11,0,9,4,4,0,8614.0,1872.1785046728971,40,37,1,341204
27.0,5,249362,15,9,2,13,0,4,1,3411.0,1872.1785046728971,40,37,0,249362
42.0,2,247019,11,8,2,2,0,2,1,7298.0,1872.1785046728971,40,37,1,247019
